year,ifs,iso,country,region,income_group,lending_category,pvd,hhd,gg,cg,pop,emp,hc,ctfp,labsh,pl_c,pl_i,pl_g,pl_x,pl_m,debt,debt_imp,rgdpc,growth,log_growth,gdp,gini,rgdpc_imputed,gdp_capita,independence_dummy,independence_year,us_pegger_dummy,gini_imputed,population
2017,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,0.2534044358594726,0.1598578062955154,190873244,69090011.59667969,1.924225091934204,0.5311962962150574,0.4652418494224548,0.3685844540596008,0.6424080729484558,0.27809420228004456,0.5159635543823242,0.5887666344642639,0.2534044358594726,0.2534044358594726,5271.1427,-0.01657785447761188,-0.016716804914364565,0.00805886619,38.424209938049316,5271.1427,-0.01657785447761188,1,1960,1,38.424209938049316,193495907
2018,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,0.27689268889618585,0.2496958663083747,195874683,71115173.33984375,1.949074625968933,0.5413568615913391,0.4652418494224548,0.3782622814178467,0.8523038029670715,0.28208455443382263,0.5339730381965637,0.5901172757148743,0.27689268889618585,0.27689268889618585,5237.6623,-0.006351639844620479,-0.0063718973333843805,0.019227573419999998,38.32922393798828,5237.6623,-0.006351639844620479,1,1960,1,38.32922393798828,198387623
2019,694,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,Blend,NA,NA,0.2917047825290232,0.26459894666195843,200963599,73020553.58886719,1.9742451906204224,0.5146288275718689,0.4652418494224548,0.4185106158256531,1.1669288873672483,0.2884002923965454,0.5077028870582581,0.6028587818145752,0.2917047825290232,0.2917047825290232,NA,NA,NA,0.02208429277,38.26912601470947,5237.6623,NA,1,1960,1,38.26912601470947,203304492
1973,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.3816917041989805,NA,13431182,5652013.301849365,2.7115159034729004,0.9804596304893494,0.7289390563964844,0.2314038723707199,0.2261905074119568,0.33923959732055664,0.2103581726551056,0.21536563336849213,0.3816917041989805,0.3816917041989805,20851,0.03844812988694656,0.03772741593876883,0.054442229849999996,NA,20851,0.03844812988694656,1,0,0,24.13595502853439,13439322
1974,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.3633119017364109,NA,13562438,5702291.011810303,2.7305238246917725,1.0575997829437256,0.7289390563964844,0.2547612190246582,0.25295689702033997,0.4070267975330353,0.2438124120235443,0.2483917325735092,0.3633119017364109,0.3633119017364109,21514,0.03179703611337586,0.03130197728443009,0.03438717861,NA,21514,0.03179703611337586,1,0,0,24.12485808036816,13545056
1975,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.3610430408519833,NA,13683290.999999998,5701593.399047852,2.7496652603149414,1.0748437643051147,0.7289390563964844,0.2896663248538971,0.2883576452732086,0.48920416831970215,0.279910683631897,0.2797398567199707,0.3610430408519833,0.3610430408519833,21318,-0.009110346750952868,-0.009152099742868697,2.0288620000000002e-5,NA,21318,-0.009110346750952868,1,0,0,24.110716535011377,13666335
1976,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.3520041558046688,NA,13793109.999999998,5743146.896362305,2.7689409255981445,1.0972905158996582,0.7289390563964844,0.30398544669151306,0.3009151518344879,0.4944718778133392,0.28532448410987854,0.2885042726993561,0.3520041558046688,0.3520041558046688,22132,0.038183694530443756,0.03747273876891821,0.04456309652,NA,22132,0.038183694530443756,1,0,0,24.097576540411346,13774037
1977,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.34966566751136585,NA,13892916.999999998,5755751.609802246,2.7883517742156982,1.0819088220596311,0.7289390563964844,0.34789595007896423,0.3475280702114105,0.5465950965881348,0.3281887471675873,0.3234513998031616,0.34966566751136585,0.34966566751136585,22598,0.021055485270197,0.02083688175119115,0.025204402789999997,NA,22598,0.021055485270197,1,0,0,24.089484244515827,13856185
1978,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.3814255849566347,NA,13984060,5834533.214569092,2.80789852142334,1.0864869356155396,0.7289390563964844,0.4140346646308899,0.4168214499950409,0.6422391533851624,0.3680126965045929,0.3691118359565735,0.3814255849566347,0.3814255849566347,22992,0.017435171254093284,0.017284922549614543,0.02696246964,NA,22992,0.017435171254093284,1,0,0,24.09048579527258,13941700
1979,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.39516263604033974,NA,14068593,5954569.8165893555,2.827582359313965,1.1000572443008425,0.7289390563964844,0.4704620838165283,0.47300246357917786,0.713155210018158,0.4067489504814148,0.4212700128555298,0.39516263604033974,0.39516263604033974,23347,0.015440153096729296,0.015322166866631334,0.020141661279999997,NA,23347,0.015440153096729296,1,0,0,24.104627340629364,14038270
1980,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.4361797227632031,NA,14148415,6051342.487335205,2.8474042415618896,1.137476086616516,0.7289390563964844,0.5013424158096313,0.5094599723815918,0.6750950217247009,0.437195360660553,0.441821813583374,0.4361797227632031,0.4361797227632031,23438,0.0038977170514412985,0.003890140633110117,0.01341914136,24.135955028533935,23438,0.0038977170514412985,1,0,0,24.135955028533935,14149800
1981,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.4694356525966754,NA,14223763,6012948.036193848,2.862196207046509,1.0971795320510864,0.7123860120773315,0.4347737431526184,0.43815430998802185,0.5596532821655273,0.3978838324546814,0.3863094449043274,0.4694356525966754,0.4694356525966754,23153,-0.0121597405922007,-0.012234275067349264,-0.00783611707,24.163497066497804,23153,-0.0121597405922007,1,0,0,24.163497066497804,14247208
1982,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.525178624679743,NA,14295217,5925911.426544189,2.8770651817321777,1.110270619392395,0.7050924301147461,0.4322702288627625,0.4230076670646667,0.5538999438285828,0.4028983414173126,0.38960325717926025,0.525178624679743,0.525178624679743,22780,-0.016110223297196906,-0.01624140375002526,-0.01240756593,24.335342979431154,22780,-0.016110223297196906,1,0,0,24.335342979431154,14312690
1983,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.5848455532703007,NA,14365385,5880870.342254639,2.8920111656188965,1.1102606058120728,0.6911651492118835,0.4219064712524414,0.4098939299583435,0.5350853800773621,0.3804122805595398,0.37748539447784424,0.5848455532703007,0.5848455532703007,23086,0.013432835820895522,0.013343415173684356,0.02069957888,24.495778942108153,23086,0.013432835820895522,1,0,0,24.495778942108153,14367070
1984,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.6200464725156826,NA,14437505.999999998,5934958.457946777,2.9070351123809814,1.089701771736145,0.673541784286499,0.39079993963241577,0.3760929107666016,0.4905727803707123,0.35583731532096863,0.3536073863506317,0.6200464725156826,0.6200464725156826,23750,0.028762020272026335,0.028356157287929652,0.030616791820000003,24.439167919158937,23750,0.028762020272026335,1,0,0,24.439167919158937,14424211
1985,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.6718772885557184,NA,14513949,6048170.566558838,2.9221367835998535,1.0597994327545166,0.6724145412445068,0.39280208945274353,0.3658057451248169,0.4853847622871399,0.35804498195648193,0.35368427634239197,0.6718772885557184,0.6718772885557184,24361,0.025726315789473684,0.025400962421600577,0.02580179771,24.389050998687743,24361,0.025726315789473684,1,0,0,24.389050998687743,14491632
1986,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.6904610987415946,NA,14595754.999999998,6191230.773925781,2.93731689453125,1.052470564842224,0.6802595257759094,0.5298513174057007,0.4994712769985199,0.6579625606536865,0.4168999493122101,0.40537455677986145,0.6904610987415946,0.6904610987415946,24893,0.02183818398259513,0.02160314654752004,0.02786975737,24.218038902282714,24893,0.02183818398259513,1,0,0,24.218038902282714,14572278
1987,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.7139305238727668,NA,14682649,6320897.579193115,2.952576160430908,1.035900592803955,0.6956430077552795,0.6425697207450867,0.6094421148300171,0.7990218997001648,0.4592462480068207,0.45196297764778137,0.7139305238727668,0.7139305238727668,25085,0.007713011690033343,0.007683418486445332,0.019312486849999998,24.179376106262207,25085,0.007713011690033343,1,0,0,24.179376106262207,14665037
1988,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.7379867518584611,NA,14774038,6433093.547821045,2.967914342880249,1.0225523710250854,0.6863887310028076,0.6582885980606079,0.6288163661956787,0.8206577301025391,0.4908532202243805,0.47881144285202026,0.7379867518584611,0.7379867518584611,25574,0.019493721347418776,0.01930615245276012,0.03441218861,24.393673000335692,25574,0.019493721347418776,1,0,0,24.393673000335692,14760094
1989,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.7384436662740321,NA,14868654.999999998,6608910.083770752,2.983332633972168,1.014589548110962,0.6693052649497986,0.6166929602622986,0.5984245538711548,0.7638419270515442,0.5072359442710876,0.4886150360107422,0.7384436662740321,0.7384436662740321,26612,0.040588097286306406,0.03978603149066457,0.04420117896,24.861360034942628,26612,0.040588097286306406,1,0,0,24.861360034942628,14848907
1990,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.7512602538601769,NA,14965447.999999998,6807824.611663818,2.998830556869507,1.0027031898498535,0.6522030234336853,0.7049235105514526,0.7169656753540039,0.9649311900138856,0.5367106199264526,0.5153055787086487,0.7512602538601769,0.7512602538601769,27515,0.033932060724485194,0.03336906863208113,0.04183222985999999,25.51921100616455,27515,0.033932060724485194,1,0,0,25.51921100616455,14951510
1991,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.7491998785323853,NA,15064518.999999998,6929596.900939941,3.0129034519195557,1.009305715560913,0.6556409597396851,0.708629310131073,0.6923391222953796,0.9756154417991638,0.5820439457893372,0.5573901534080505,0.7491998785323853,0.7491998785323853,28126.7813,0.022234464837361394,0.021990883118389645,0.024391344080000002,25.583161964416504,28126.7813,0.022234464837361394,1,0,0,25.583161964416504,15069798
1992,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.7569628905244737,NA,15165861.999999998,7021058.082580566,3.0270423889160156,0.9801203012466432,0.6685197353363037,0.7733070850372314,0.733517050743103,1.071208119392395,0.5177949070930481,0.4997185170650482,0.7569628905244737,0.7569628905244737,28555.7318,0.015250607434417057,0.01513548589427776,0.01706070897,25.58906196594238,28555.7318,0.015250607434417057,1,0,0,25.58906196594238,15184166
1993,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.7677321470264501,NA,15268006,7048759.937286377,3.041247606277466,0.984994113445282,0.6680522561073303,0.7440348863601685,0.6882315278053284,1.042993664741516,0.5191726088523865,0.49468302726745605,0.7677321470264501,0.7677321470264501,28879.9956,0.01135547154844748,0.011291482145653462,0.01257552158,25.917760963439942,28879.9956,0.01135547154844748,1,0,0,25.917760963439942,15290368
1994,138,NLD,Netherlands,Europe & Central Asia,High income,NA,NA,NA,0.7360093263163905,NA,15369119.999999998,7101705.551147461,3.0555195808410645,0.9913363456726074,0.6537062525749207,0.77305006980896,0.7153922319412231,1.081843614578247,0.5308659076690674,0.5135307908058167,0.7360093263163905,0.7360093263163905,29727.556,0.02934766375102918,0.028925265435426405,0.029610925689999998,25.973099918365477,29727.556,0.02934766375102918,1,0,0,25.973099918365477,15382838
1995,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.5834038847266094,0.7667707489371773,0.7313797424950007,NA,15467851,7272158.622741699,3.0698583126068115,0.9844548106193542,0.6166368722915649,0.8804684281349182,0.8280090689659119,1.2684448957443235,0.5778117775917053,0.5561503171920776,0.7313797424950007,0.7313797424950007,30680.3468,0.032050761253296395,0.031547853110663375,0.03116035986,25.948468952178956,30680.3468,0.032050761253296395,1,0,0,25.948468952178956,15459006
1996,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.595801233224519,0.8159013420384476,0.713854189336235,NA,15563255,7435649.871826172,3.0842642784118652,0.9788604378700256,0.6155688762664795,0.833640992641449,0.8159213662147522,1.2453045845031738,0.5743736028671265,0.5540913939476013,0.713854189336235,0.713854189336235,31811.7392,0.03687678002388163,0.036213098680935925,0.03498742121,25.295603103637696,31811.7392,0.03687678002388163,1,0,0,25.295603103637696,15530498
1997,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.5460484600835667,0.8520130281861882,0.6580561772787132,NA,15655475,7669960.975646973,3.098738193511963,1.0298566818237305,0.6091715097427368,0.7122565507888794,0.7179527878761292,1.0127297639846802,0.549813985824585,0.5331445336341858,0.6580561772787132,0.6580561772787132,33199.6325,0.04362833767982103,0.04270342768700058,0.043290534049999996,24.79778694152832,33199.6325,0.04362833767982103,1,0,0,24.79778694152832,15610650
1998,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.5382036292623544,0.9019972355723508,0.6276645658707313,NA,15745647,7849161.148071289,3.1132798194885254,1.0562437772750854,0.6100700497627258,0.689703643321991,0.7233009338378906,0.9568040370941162,0.520163893699646,0.4993840157985687,0.6276645658707313,0.6276645658707313,34688.552,0.0448474693206319,0.04387091239062957,0.046639171599999994,24.566767044067383,34688.552,0.0448474693206319,1,0,0,24.566767044067383,15707209
1999,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.667528888401489,0.9597409997163012,0.5869655913927225,NA,15835522.999999998,8066938.400268555,3.12788987159729,1.1028718948364258,0.6211269497871399,0.6568533778190613,0.7090591192245483,0.8806309103965759,0.5084448456764221,0.5041089057922363,0.5869655913927225,0.5869655913927225,36409.0766,0.04959920494807615,0.048408381726528164,0.05034048152000001,24.21689109802246,36409.0766,0.04959920494807615,1,0,0,24.21689109802246,15812088
2000,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.7017745300404634,0.9885090275150604,0.521759618766966,NA,15926188,8203348.159790039,3.142568349838257,1.1914199590682983,0.6216384172439575,0.5706148147583008,0.6419236660003662,0.7408642768859863,0.4738284945487976,0.488108366727829,0.521759618766966,0.521759618766966,37899.9504,0.0409478607869995,0.040131702679173285,0.04195642498,25.06084499359131,37899.9504,0.0409478607869995,1,0,0,25.06084499359131,15925513
2001,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.6551285483345475,0.9975325858458832,0.4952280749811675,NA,16018114,8352365.493774414,3.1551737785339355,1.1986204385757446,0.6191855072975159,0.5796747207641602,0.6710694432258606,0.7250874042510986,0.46334612369537354,0.4639115333557129,0.4952280749811675,0.4952280749811675,38636.2211,0.019426692970025652,0.019240403562370494,0.02326955087,25.383948078155516,38636.2211,0.019426692970025652,1,0,0,25.383948078155516,16046180
2002,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.634251711607804,1.0375266643652334,0.4886408307508725,NA,16110354.999999998,8406870.84197998,3.1678295135498047,1.2087479829788208,0.6222359538078308,0.6236891150474548,0.7526302933692932,0.7739660143852234,0.47149214148521423,0.46648046374320984,0.4886408307508725,0.4886408307508725,38653.1237,4.374806727667779e-4,4.3738500599775713e-4,0.00217273595,25.601778049468994,38653.1237,4.374806727667779e-4,1,0,0,25.601778049468994,16148929
2003,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.77274039117802,1.105598564770578,0.5000741015190812,NA,16200951,8367423.057556152,3.1805365085601807,1.16261887550354,0.6238387227058411,0.7900455594062805,0.8880858421325684,1.0272904634475708,0.5114299058914185,0.5129753947257996,0.5000741015190812,0.5000741015190812,38803.9586,0.003902269352683692,0.0038946752493799097,0.0015564589800000001,25.793581085205076,38803.9586,0.003902269352683692,1,0,0,25.793581085205076,16225302
2004,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.759644124348651,1.1377818419531218,0.5031155178863601,NA,16287181.999999998,8287748.336791992,3.1932942867279053,1.1280779838562012,0.61249178647995,0.8767483234405518,0.9409393072128296,1.196234941482544,0.5452480912208557,0.5402548909187317,0.5031155178863601,0.5031155178863601,39682.3761,0.02263731669892059,0.02238489497811455,0.01984945714,26.069020957946776,39682.3761,0.02263731669892059,1,0,0,26.069020957946776,16281779
2005,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.8493382442369795,1.1857490610528914,0.4978135103098117,NA,16367158,8364166.259765625,3.2061030864715576,1.1811909675598145,0.5980163812637329,0.8668211102485657,0.8927218317985535,1.1815840005874634,0.5450027585029602,0.5572455525398254,0.4978135103098117,0.4978135103098117,40679.4895,0.025127361262018835,0.024816859761146597,0.020508761080000004,26.315573043823242,40679.4895,0.025127361262018835,1,0,0,26.315573043823242,16319868
2006,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.7683176345403093,1.1707889541627177,0.4518327043551748,NA,16440096.999999998,8569997.787475586,3.218963384628296,1.1565812826156616,0.583889365196228,0.8825582265853882,0.9121152758598328,1.1628109216690063,0.5661160945892334,0.575721800327301,0.4518327043551748,0.4518327043551748,42286.5101,0.03950444363368906,0.03874410308667741,0.03460988954,26.66636598587036,42286.5101,0.03950444363368906,1,0,0,26.66636598587036,16346101
2007,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.7204564174620867,1.172871747662193,0.4298997044430447,NA,16506654.999999998,8838912.010192871,3.23187518119812,1.1489837169647217,0.5812520384788513,0.9647097587585448,0.9829883575439452,1.2583328485488892,0.6173701286315918,0.6218554973602295,0.4298997044430447,0.4298997044430447,44008.7517,0.04072791998978419,0.039920391388467126,0.03772842521,26.878759994506837,44008.7517,0.04072791998978419,1,0,0,26.878759994506837,16381696
2008,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.731990828154599,1.1951952879953276,0.5469670796263276,NA,16568103.999999998,8981410.98022461,3.2448389530181885,1.1111875772476196,0.5868070721626282,1.045185685157776,1.0507962703704834,1.2981703281402588,0.6813468337059021,0.6626236438751221,0.5469670796263276,0.5469670796263276,44840.7114,0.01890441486891798,0.01872794696439289,0.021703248510000002,26.762586994171144,44840.7114,0.01890441486891798,1,0,0,26.762586994171144,16445593
2009,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.8857615205123857,1.288636167223074,0.567700314639541,NA,16626373.000000002,8890323.638916016,3.257854461669922,1.059955358505249,0.6152166724205017,1.0111539363861084,1.0049042701721191,1.23772931098938,0.6491219401359558,0.6258339285850525,0.567700314639541,0.567700314639541,43178.5069,-0.0370690929760762,-0.037773617396704845,-0.036668839370000005,26.333822975158693,43178.5069,-0.0370690929760762,1,0,0,26.333822975158693,16530388
2010,138,NLD,Netherlands,Europe & Central Asia,High income,NA,3.01440892884242,1.296384313197859,0.5925057925145536,NA,16682917,8814677.238464355,3.2709224224090576,0.960898458957672,0.6012398600578308,0.9795063734054564,0.8830363750457764,1.2841554880142212,0.6569663286209106,0.6229211688041687,0.5925057925145536,0.5925057925145536,43812.3492,0.014679578927264774,0.014572876868557499,0.01342739336,26.11050802230835,43812.3492,0.014679578927264774,1,0,0,26.11050802230835,16615394
2011,138,NLD,Netherlands,Europe & Central Asia,High income,NA,3.106453512598426,1.2755109101280984,0.6169869256825845,NA,16738192.999999998,8878933.906555176,3.2846834659576416,0.9451726675033568,0.6043139696121216,1.024662971496582,0.9317243695259094,1.287705421447754,0.6949529647827148,0.6543551683425903,0.6169869256825845,0.6169869256825845,44591,0.017772404680824628,0.0176163220921529,0.01551189312,26.10128692626953,44591,0.017772404680824628,1,0,0,26.10128692626953,16693074
2012,138,NLD,Netherlands,Europe & Central Asia,High income,NA,3.1567738595884016,1.2741122814970458,0.662201400991782,NA,16791840,8856450.080871582,3.2985026836395264,0.9522716999053956,0.6076418161392212,0.9598881006240844,0.781058669090271,1.2534797191619873,0.6758119463920593,0.644040584564209,0.662201400991782,0.662201400991782,43957,-0.014218115763270615,-0.014320161592302864,-0.01030353991,26.171248035430906,43957,-0.014218115763270615,1,0,0,26.171248035430906,16754962
2013,138,NLD,Netherlands,Europe & Central Asia,High income,NA,3.1525823551054337,1.24922970703885,0.6767964291716569,NA,16843502,8753303.527832031,3.312379837036133,0.9650534987449646,0.6036811470985413,1.0282093286514282,0.8072901964187622,1.2992758750915527,0.6733002066612244,0.6728361248970032,0.6767964291716569,0.6767964291716569,43744,-0.004845644607229793,-0.0048574228071107655,-0.00130175288,26.537672996520996,43744,-0.004845644607229793,1,0,0,26.537672996520996,16804432
2014,138,NLD,Netherlands,Europe & Central Asia,High income,NA,3.1873548156531064,1.1956593602954315,0.6787271427720531,NA,16892523,8739233.97064209,3.3263156414031982,0.9098855257034302,0.6025651097297668,1.0692063570022583,0.8417763710021973,1.3564718961715698,0.7002002596855164,0.6771228313446045,0.6787271427720531,0.6787271427720531,44205,0.010538588149231894,0.010483444316228706,0.01423395395,27.000479984283448,44205,0.010538588149231894,1,0,0,27.000479984283448,16865008
2015,138,NLD,Netherlands,Europe & Central Asia,High income,NA,3.158709754089807,1.1750646369317457,0.646469316297782,NA,16938499,8807258.605957031,3.3403100967407227,0.9177318215370178,0.5917724370956421,0.900290310382843,0.6879773736000061,1.1136937141418457,0.6347225308418274,0.6169958114624023,0.646469316297782,0.646469316297782,44869,0.015020925234701957,0.014909228276024249,0.01959169721,27.157484016418458,44869,0.015020925234701957,1,0,0,27.157484016418458,16939923
2016,138,NLD,Netherlands,Europe & Central Asia,High income,NA,3.1681205414936677,1.1558763695811458,0.6190019722250849,NA,16981295,8917259.216308594,3.354363203048706,0.9103952646255492,0.5976619124412537,0.908882737159729,0.7189272046089172,1.1070431470870972,0.634640097618103,0.6160034537315369,0.6190019722250849,0.6190019722250849,45600,0.016291871893735096,0.0161605833865484,0.02191713719,27.19840202331543,45600,0.016291871893735096,1,0,0,27.19840202331543,17030314
2017,138,NLD,Netherlands,Europe & Central Asia,High income,NA,3.062404998469138,1.1272214439961743,0.5695011555979441,NA,17021347,9098231.315612791,3.368475437164306,0.9365532398223876,0.5952926278114319,0.9207241535186768,0.7258679866790771,1.11518657207489,0.650443434715271,0.6287610530853271,0.5695011555979441,0.5695011555979441,46650.7554,0.02304288157894741,0.022781403567953478,0.02910902513,27.37378297805786,46650.7554,0.02304288157894741,1,0,0,27.37378297805786,17131296
2018,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.9560367292990706,1.0914537324270304,0.5243498921816516,NA,17059559.999999996,9302178.382873535,3.3826472759246826,0.9259414076805116,0.59589385986328125,0.9839105010032654,0.787043571472168,1.1958951950073242,0.6819334030151367,0.6551421284675598,0.5243498921816516,0.5243498921816516,47474.1095,0.017649319779289078,0.017495379193483453,0.02360915095,27.21281991958618,47474.1095,0.017649319779289078,1,0,0,27.21281991958618,17231624
2019,138,NLD,Netherlands,Europe & Central Asia,High income,NA,2.8059860649033586,1.0538241570373468,0.48549237136479095,NA,17097130,9456908.226013184,3.396878480911255,0.9147096276283264,0.59589385986328125,0.9548895955085754,0.7722799777984619,1.168975591659546,0.6603884100914001,0.632948100566864,0.48549237136479095,0.48549237136479095,NA,NA,NA,0.019555884160000002,27.10536989212036,47474.1095,NA,1,0,0,27.10536989212036,17344874
1973,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.40263476568006173,0.23051002989189037,3960801.999999999,1685403.7046432495,2.8419947624206543,0.7047973871231079,0.5982488393783569,0.3049539625644684,0.2592020332813263,0.22723756730556488,0.2218407690525055,0.1993418186903,0.40263476568006173,0.40263476568006173,18050,0.03682003561376299,0.03615837090230892,0.045329339510000004,NA,18050,0.03682003561376299,1,0,0,24.13340705871582,3960612
1974,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.37786535739576727,0.22851377717324897,3985741,1707720.0412750244,2.86495590209961,0.7299628257751465,0.5982488393783569,0.34856608510017395,0.30251139402389526,0.26613593101501465,0.23837406933307648,0.21824267506599423,0.37786535739576727,0.37786535739576727,18691,0.035512465373961216,0.03489643980515076,0.0392218171,NA,18691,0.035512465373961216,1,0,0,24.13340705871582,3985258
1975,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.39081613280900934,0.241288899259917,4008031,1736310.9588623047,2.8881025314331055,0.7916437983512878,0.5982488393783569,0.4136674404144287,0.3521282374858856,0.31426334381103516,0.2608751952648163,0.25326812267303467,0.39081613280900934,0.39081613280900934,19560,0.04649296452838264,0.045444540022630556,0.0495210308,NA,19560,0.04649296452838264,1,0,0,24.13340705871582,4007313
1976,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.40791129493903383,0.2569807896000674,4027475,1794589.5195007324,2.911436080932617,0.8447054624557495,0.5982488393783569,0.43037015199661255,0.3779355585575104,0.3377813696861267,0.2529919743537903,0.262716680765152,0.40791129493903383,0.40791129493903383,20610,0.05368098159509203,0.05228973029569641,0.058255338610000006,NA,20610,0.05368098159509203,1,0,0,24.13340705871582,4026152
1977,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.4657125493185038,0.30436834789884015,4044329.999999999,1844513.0586624143,2.9349582195281982,0.819365918636322,0.5982488393783569,0.4775323867797851,0.43046993017196655,0.3787116110324859,0.2885747253894806,0.2917214632034302,0.4657125493185038,0.4657125493185038,21399,0.038282387190684136,0.03756779706164307,0.04160714874,NA,21399,0.038282387190684136,1,0,0,24.13340705871582,4043205
1978,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.5343634146208366,0.3524149084143009,4059183,1876236.7963790896,2.9586706161499023,0.8784427046775818,0.5982488393783569,0.5239535570144653,0.4591132402420044,0.4207143187522888,0.2975527346134186,0.32300975918769836,0.5343634146208366,0.5343634146208366,22061,0.030936025047899433,0.030467151749615194,0.03869354429,NA,22061,0.030936025047899433,1,0,0,24.13340705871582,4058671
1979,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.5689314842409334,0.381739959141117,4072867.999999999,1902163.863182068,2.982574462890625,0.9156049489974976,0.5662969350814819,0.5699397325515747,0.4891534745693207,0.4540043771266937,0.33104604482650757,0.3630960881710053,0.5689314842409334,0.5689314842409334,22971,0.04124926340601061,0.040421207085470125,0.04372506449,NA,22971,0.04124926340601061,1,0,0,24.13340705871582,4072517
1980,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.47683234625625626,0.3358782703225786,4086075.999999999,1948217.3919677737,3.00667142868042,0.9524728655815125,0.5365769863128662,0.6346710920333862,0.5467773675918579,0.5068392157554626,0.3950072526931762,0.3956383764743805,0.47683234625625626,0.47683234625625626,24031,0.04614513952374733,0.04511211273177222,0.04564242989,24.13340705871582,24031,0.04614513952374733,1,0,0,24.13340705871582,4085620
1981,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.43395299618743993,0.2949429198412112,4098973,1972649.097442627,3.026869535446167,0.9186822772026062,0.5345295071601868,0.6269756555557251,0.5071976184844971,0.5073337554931641,0.39197635650634766,0.3733424842357635,0.43395299618743993,0.43395299618743993,24179,0.006158711664100537,0.006139824307605685,0.01598343923,24.579907970428465,24179,0.006158711664100537,1,0,0,24.579907970428465,4099702
1982,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.38488391129298466,0.25671427688122184,4111657,1972498.5361099243,3.047203302383423,0.8980147242546082,0.5358315110206604,0.6288981437683105,0.48369261622428894,0.5307783484458923,0.38375651836395264,0.3663952946662903,0.38488391129298466,0.38488391129298466,24141,-0.001571611729186484,-0.0015728480063684398,0.00235322432,24.975821952819825,24141,-0.001571611729186484,1,0,0,24.975821952819825,4114787
1983,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.3540542340123872,0.20549931503193553,4124584.999999999,1968164.324760437,3.067673444747925,0.8931838870048523,0.5275369882583618,0.6097691059112549,0.4554775357246399,0.5423040390014648,0.35681259632110596,0.35554108023643494,0.3540542340123872,0.3540542340123872,24924,0.03243444762023114,0.03191955484987012,0.039730073830000004,24.635487995147706,24924,0.03243444762023114,1,0,0,24.635487995147706,4128432
